"NEW_BP"|"DEPARTAMENTO"|"MUNICIPIO"|"CIUDAD"|"BARRIO_CASERIO"
"1572333947"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LA LEONA"
"1571535020"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL LOS GIRASOLES"
"1578609313"|"ATLANTIDA"|"EL PORVENIR"|"EL PINO"|"COLONIA BUENOS AIRES"
"1577944838"|"INTIBUCA"|"LA ESPERANZA"|"LA ESPERANZA"|"BARRIO EL TEJAR"
"1572280353"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SIERRA PINA"
"1572301197"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS MERCEDES"
"1572607982"|"EL PARAISO"|"DANLI"|"DANLI"|"BARRIO LA REFORMA"
"1580779271"|"LA PAZ"|"LA PAZ"|"LA PAZ"|"BARRIO LA CONCEPCION"
"1580532703"|"CORTES"|"SAN PEDRO SULA"|"COFRADIA"|"COLONIA NUEVA COFRADIA"
"1572280210"|"OLANCHO"|"CAMPAMENTO"|"CAMPAMENTO"|"BARRIO PRIMAVERA"
"1580879240"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN MIGUEL"
"1572280181"|"YORO"|"YORO"|"YORO"|"BARRIO AGAY"
"1571918411"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA ISLAS DEL PROGRESO"
"1571919404"|"CORTES"|"VILLANUEVA"|"VILLANUEVA"|"RESIDENCIAL VILLA REAL"
"1572560748"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL EL PORTAL"
"1572278458"|"SANTA BARBARA"|"LAS VEGAS"|"LAS VEGAS"|"BARRIO SAN ISIDRO"
"1572272536"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CENTRO AMERICA OESTE"
"1579540644"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ALTOS DE LOS LAURELES"
"1579183438"|"VALLE"|"SAN LORENZO"|"SAN LORENZO"|"BARRIO ALTO VERDE"
"1581084156"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS PALMAS"
"1579649909"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"ALDEA LA CANADA"
"1572245834"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA PLANES DE CALPULES"
"1572461046"|"YORO"|"OLANCHITO"|"OLANCHITO"|"COLONIA VEINTE Y CUATRO DE MAYO"
"1572099454"|"SANTA BARBARA"|"SANTA BARBARA"|"SANTA BARBARA"|"BARRIO ARRIBA"
"1581067116"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO SUYAPA"
"1572281084"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SAN PEDRO"
"1572281095"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LA CRUZ"
"1572533815"|"COPAN"|"NUEVA ARCADIA"|"LA ENTRADA"|"BARRIO BUENOS AIRES"
"1572493973"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO LA CEIBA"
"1572148144"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LA PENA"
"1578989863"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA RESIDENCIAL LAS MERCEDES"
"1571676266"|"SANTA BARBARA"|"LAS VEGAS"|"LAS VEGAS"|"BARRIO LASFLORES"
"1572869413"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO GUADALUPE"
"1572281266"|"CHOLUTECA"|"MARCOVIA"|"MONJARAS"|"BARRIO CEDENO"
"1572626897"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"GERMANIA"|"RESIDENCIAL LOMAS DE GERMANIA"
"1572148685"|"YORO"|"OLANCHITO"|"OLANCHITO"|"COL.LA SATELITE"
"1571665986"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MIRAFLORES"
"1572282211"|"FRANCISCO MORAZAN"|"EL PORVENIR"|"EL PORVENIR"|"LAS LOMITAS"
"1579347924"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIO EL CENTRO"
"1580394549"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL ZARAHENLA"
"1579881460"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL EL SAUCE"
"1572281953"|"OLANCHO"|"JUTICALPA"|"ARIMIS"|"BARRIO CALONA"
"1572281920"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA JOYA"
"1579373391"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SANDOVAL SORTO"
"1572278084"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL ROBLE OESTE II ETAPA"
"1572278876"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"ANDALUCIA 2"
"1571719066"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO BUENOS AIRES"
"1572278078"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SUTRAFCO"
"1572560186"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA MONTEFRESCO"
"1578275322"|"CORTES"|"LA LIMA"|"LA LIMA"|"RESIDENCIAL ORO VERDE"
"1572569044"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"COLONIA VALLE DE SULA"
"1572280737"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA JOSE SIMON AZCONA"
"1572280749"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ALTOS DE TILOARQUE"
"1571712535"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL LAS COLINAS"
"1572280771"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"COLONIA PIEDRAS BONITAS"
"1578412765"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DEL GUIJARRO  SUR"
"1572278601"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"RESIDENCIAL ROMA"
"1580811413"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS VEGAS DEL COUNTRY"
"1578269222"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL ALTOS DEL TRAPICHE"
"1572339970"|"CHOLUTECA"|"DISTRITO CENTRAL"|"CHOLUTECA"|"HACIENDA SANTA FE"
"1571618433"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1581970786"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CANADA"
"1572283443"|"YORO"|"OLANCHITO"|"OLANCHITO"|"COLONIA JAGUAS ABAJO"
"1572280974"|"ATLANTIDA"|"ARIZONA"|"SAN FRANCISCO DE SACO"|"SAN FRANCISCO DE SACO"
"1571618578"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO BUENOS AIRES"
"1572283215"|"OLANCHO"|"CAMPAMENTO"|"CAMPAMENTO"|"BARRIO PRIMAVERA"
"1572283129"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA JARDINES DE LA PERLA"
"1572281057"|"FRANCISCO MORAZAN"|"EL PORVENIR"|"EL PORVENIR"|"COLONIA LA GUADALUPE"
"1580866931"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CABANAS"
"1581493850"|"CORTES"|"SAN MANUEL"|"SAN MANUEL"|"BARRIO EL CENTRO"
"1572616909"|"EL PARAISO"|"DANLI"|"DANLI"|"RESIDENCIAL EL SAUCE"
"1572279970"|"OLANCHO"|"JUTICALPA"|"EL PLAN DE LOS CIRUELOS"|"BELLA VISTA"
"1572279180"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL BOSQUE"
"1571572169"|"COMAYAGUA"|"ESQUIAS"|"ESQUIAS"|"BARRIO LAS FLORES"
"1571877313"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO LAS FLORES"
"1572401811"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIO OJO DE AGUA"
"1572278207"|"COLON"|"SABA"|"SABA"|"COLONIA ALEMAN"
"1572329446"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL ENMANUEL"
"1572139896"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1572279582"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA FELICIDAD"
"1572530255"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA JERUSALEM"
"1580722984"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DE CIUDAD LEMPIRA"
"1581767921"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA . EL HATO O SAN IGNACIO"
"1571578575"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BRISAS DEL VALLE"
"1580830848"|"ISLAS DE LA BAHIA"|"ROATAN"|"ROATAN"|"COLONIA BRAZIL"
"1572062786"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DE MIRAFLORES SUR"
"1572174598"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA BRISAS DEL NORTE"
"1572323712"|"LA PAZ"|"LA PAZ"|"LA PAZ"|"BARRIO LA CONCEPCION"
"1579063788"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA TREJO"
"1571869063"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA COVIMAL"
"1572118696"|"CORTES"|"LA LIMA"|"LA LIMA"|"COLONIA ALPHA"
"1573095012"|"OLANCHO"|"CATACAMAS"|"SAN PEDRO DE CATACAMAS"|"SAN PEDRO DE CATACAMAS BARRIO ARIBA"
"1572140383"|"ISLAS DE LA BAHIA"|"ROATAN"|"FRENCH HARBOR"|"MONTE PLACENTEROS O LOS FUERTES"
"1573051527"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO CIENAGUITA"
"1579435723"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO COLON"
"1571538546"|"YORO"|"YORO"|"YORO"|"BARRIO LAS DELICIAS"
"1571687648"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1572681366"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA PAYAQUI"
"1572557506"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LAS BRISAS"
"1578500055"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RIO GRANDE SUR"
"1573090789"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DE MIRAFLORES SUR"
"1572280041"|"FRANCISCO MORAZAN"|"TEGUCIGALPA"|"TEGUCIGALPA"|"COL MIRAFLORES"
"1579233596"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"BARRIO EL BARRO"
"1577978350"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA 28 DE MARZO"
"1581532100"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO ABAJO"
"1572765815"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"BARRIO FATIMA"
"1580088663"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL LOS CALPULES"
"1571824949"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA LA PRADERA NO. 2"
"1573092614"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA REFORMA"
"1579298606"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LUISIANA"
"1571873863"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO LA CEIBA"
"1571675606"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL MAYA"
"1579403854"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LOS PROFESORES"
"1572283177"|"CORTES"|"SAN PEDRO SULA"|"SABANA DE JUCUTUMA"|"REAL DEL CAMPO # 2"
"1572281983"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"MONTES DE SINAI"
"1572015478"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RODRIGUEZ"
"1572282051"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CENTRO AMERICA OESTE"
"1572283130"|"INTIBUCA"|"INTIBUCA"|"INTIBUCA"|"BARRIO LEMPIRA"
"1579369351"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA ROSA"
"1572282113"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL LAS COLINAS"
"1572665132"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"CERRO GRANDE"|"CERRO GRANDE"
"1571619909"|"CORTES"|"VILLANUEVA"|"CAMPO DOS CAMINOS"|"COLONIA ALTOS DE SANTA FE"
"1572623847"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA HAYA"
"1572323682"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL MANCHEN"
"1572283438"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA BENDECK"
"1578692211"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"EL TIZATILLO"|"EL TIZATILLO"
"1572278243"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA EL SAUCE"
"1572276936"|"EL PARAISO"|"DANLI"|"DANLI"|"COLONIA APAGUIZ"
"1571766837"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN ANGEL"
"1579313620"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA DEL VALLE"
"1579918299"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"NUEVA ALDEA"|"LA TRAVESIA"
"1572079168"|"CORTES"|"SANTA CRUZ DE YOJOA"|"SANTA CRUZ DE YOJOA"|"BARRIO SUYAPA"
"1572278289"|"ATLANTIDA"|"TELA"|"TELA"|"BARRIO LAS LOMAS"
"1572017177"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DE MIRAFLORES SUR"
"1580104166"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SAN CARLOS DE SULA"
"1573095480"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL PRADOS UNIVERSITARIOS"
"1578946685"|"OLANCHO"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL VILLA SANTA CRISTINA"
"1579922721"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"NUEVA ALDEA"|"LA TRAVESIA"
"1571616239"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO SAN MARTIN"
"1572278689"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA RESIDENCIAL VILLA REAL"
"1571877216"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO ABAJO"
"1573041638"|"SANTA BARBARA"|"SANTA BARBARA"|"SANTA BARBARA"|"BO GUALJOCO"
"1572282506"|"LA PAZ"|"MARCALA"|"MARCALA"|"BARRIO OMOA"
"1572278268"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA MIRAMONTES"
"1572634728"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL CARRIZAL  NO. 1  A"
"1572278281"|"ATLANTIDA"|"TELA"|"TELA"|"COLONIA 15 DE ENERO"
"1579416201"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA MODELO"
"1572282498"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RES VILLA FORESTA KM 5 CARRETERA"
"1572012186"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA PEDREGAL DE SAN JOSE"
"1578544360"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO ALVARADO"
"1571763179"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"COLONIA LOS LLANOS"
"1581065304"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO MORAZAN"
"1571974183"|"EL PARAISO"|"DANLI"|"DANLI"|"BARRIO LAS FLORES"
"1572514884"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO PLAN DEL ZAPOTE"
"1572127208"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA JACALEAPA"
"1571568462"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BRISAS DEL VALLE"
"1571792298"|"EL PARAISO"|"DANLI"|"DANLI"|"BARRIO ORIENTAL"
"1572429435"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"COLONIA OSORIO"
"1579368997"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL PROGRESO NO. 1"
"1572278331"|"ATLANTIDA"|"TELA"|"TELA"|"BARRIO LA CURVA"
"1571761461"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIO DE JESUS"
"1572945396"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA JARDINES DE TONCONTIN"
"1572278267"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA ZELAYA"
"1572282156"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"VILLAS DE SAN IGNACIO"
"1581507870"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO TORONDON"
"1578099113"|"LA PAZ"|"COMAYAGUA"|"COMAYAGUA"|"COLONIA NUEVA COMAYAGUA II"
"1571936019"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO SUYAPA"
"1571626155"|"VALLE"|"NACAOME"|"NACAOME"|"BARRIO ABAJO"
"1571877574"|"COLON"|"TOCOA"|"QUEBRADA DE ARENA"|"QUEBRADA DE ARENA"
"1580981397"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"BARRIO BELEN"
"1572011334"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA VILLA NUEVA SUR"
"1572232868"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RES.LOMAS DE NAUVOO"
"1572500281"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SAN FRANCISCO"
"1571849791"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA LAS DELICIAS"
"1572282652"|"OLANCHO"|"JUTICALPA"|"CALPULES NO.2"|"EL ROBLEDAL"
"1572013548"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CERRO GRANDE"
"1578439455"|"ISLAS DE LA BAHIA"|"ROATAN"|"ROATAN"|"COLONIA BRAZIL"
"1581450544"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA JUAN CARIAS"
"1571774503"|"OLANCHO"|"CATACAMAS"|"CATACAMAS"|"BARRIO SAN JOSE"
"1578372883"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BRISAS DEL POLVORIN"
"1579188877"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"RESIDENCIAL MARISOL"
"1572278430"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"COLONIA PRADO ALTO"
"1572544166"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VALLE DE SULA"
"1577601858"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN JOSE DE LOS LLANOS"
"1580106913"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1572183025"|"COLON"|"SABA"|"SABA"|"COLONIA COOPERATIVA SABA LIMITADA"
"1572785915"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA JOYA"
"1572299836"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA NUEVA AMANECER"
"1581774087"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL GUADALUPE"
"1572624864"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL EDEN"
"1571919927"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLA ERNESTINA I"
"1572744296"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"CERRO GRANDE"|"CERRO GRANDE"
"1572162276"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO EL DANTO"
"1573065056"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA BERLIN"
"1580929591"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA 21 DE OCTUBRE"
"1572545043"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA TREJO III ETAPA"
"1572335517"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN MIGUEL"
"1572278498"|"COPAN"|"NUEVA ARCADIA"|"LA ENTRADA"|"BARRIO MORAZAN"
"1577617679"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"COLONIA ANTONIO MATTO"
"1572507496"|"COMAYAGUA"|"COMAYAGUA"|"EL SITIO"|"SAN JOSE DE LAS MORAS"
"1571585509"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"BARRIO SANTA TERESA"
"1571584641"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"QUINTA LOS LAURELES"
"1579331540"|"EL PARAISO"|"DANLI"|"VILLA SANTA"|"BELLA VISTA"
"1579391985"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BORDO ALAMEDA"
"1572194993"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLAS DEL SOL"
"1572577867"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CHAMELECON"
"1571736282"|"LA PAZ"|"MARCALA"|"MARCALA"|"BARRIO SAN MIGUEL"
"1579331074"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA RIVERAS DEL CARIBE"
"1572722121"|"COLON"|"TOCOA"|"TOCOA"|"COLONIA EL TORONJAL"
"1572838743"|"COPAN"|"NUEVA ARCADIA"|"LA ENTRADA"|"ASENTAMIENTO JUAN BENITO MONTOYA"
"1577609193"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA PLANES DE CALPULES"
"1572278109"|"ATLANTIDA"|"TELA"|"TELA"|"BARRIO LA CURVA"
"1571534992"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA EL SAUCE"
"1572947764"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO PERPETUO SOCORRO"
"1581456998"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL BUGANBILIA"
"1571733272"|"LA PAZ"|"LA PAZ"|"LA PAZ"|"BARRIO LA CONCEPCION"
"1580440993"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA VILLA REAL"
"1572639486"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL BOSQUE"
"1578887426"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DE LA FLORIDA"
"1571913620"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SAN ROBERTO DE SULA"
"1572321324"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO EL REPARTO"
"1577920506"|"CORTES"|"SANTA CRUZ DE YOJOA"|"SANTA CRUZ DE YOJOA"|"BARRIO EL REPARTO"
"1572278364"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO EL CARMEN"
"1573096068"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL ALEMAN"
"1580090803"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL PORVENIR"
"1580067360"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA ROSA"
"1571535316"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA YESSENIA CASTILLO"
"1572510863"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"COLONIA VISTAS DEL VALLE"
"1580105054"|"CHOLUTECA"|"PESPIRE"|"PESPIRE"|"BARRIO LA TEJERA"
